Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,11.0,203981.0,Contractor,INR,1.0,11,205900,Adam Ali,23-Oct-2023 04:22 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,12.0,204015.0,Jayanta Bordoloi,INR,1.0,12,206168,AHSHANA AHMED,25-Oct-2023 02:46 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,13.0,204036.0,RAJ KISHORE BORA,INR,1.0,13,205963,AJ Enterprise,24-Oct-2023 01:22 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,14.0,204396.0,SRI PALLAB JYOTI BORA,INR,1.0,14,203908,Ajijul Haque,12-Oct-2023 05:08 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,15.0,204400.0,Ponkit Das,INR,1.0,15,208195,AJIJUR RAHMAN,02-Nov-2023 04:54 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,16.0,204434.0,Fakhrul Islam,INR,1.0,16,205295,Ajmol Hussain,20-Oct-2023 11:18 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,17.0,204494.0,Suleman Ali,INR,1.0,17,206316,Alak Pratim Bora,25-Oct-2023 08:40 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,18.0,204552.0,Nilamoni Kakati,INR,1.0,18,205700,Alauddin Choudhury,21-Oct-2023 04:07 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,19.0,204555.0,Paran Kumar Mahanta,INR,1.0,19,206507,ALI AKBAR,26-Oct-2023 11:35 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,20.0,204689.0,Contractor,INR,1.0,20,206165,Altaf Ahmed,25-Oct-2023 02:39 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,21.0,204691.0,Contractor,INR,1.0,21,206223,Amdadul Hussain,25-Oct-2023 05:04 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,22.0,204720.0,Biswajit Sutradhar,INR,1.0,22,205647,Amir Hussain,21-Oct-2023 12:12 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,23.0,204723.0,Mrinal kr Bora,INR,1.0,23,205634,AN Enterprise,21-Oct-2023 11:50 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,24.0,204731.0,Nirika Langthasa Das,INR,1.0,24,208142,Animesh Paul,02-Nov-2023 01:12 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,25.0,204884.0,Sharif Uddin Ahmed,INR,1.0,25,206841,Anjay Mandal,26-Oct-2023 03:12 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,26.0,204886.0,Deben Aryya,INR,1.0,26,207094,Anup Kr Biswas,27-Oct-2023 03:09 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,27.0,204899.0,IMDADUL HUSSAIN,INR,1.0,27,206108,A.R. Enterprise,25-Oct-2023 01:09 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,28.0,204991.0,Rashida Begum,INR,1.0,28,206054,ARIF KHAN,25-Oct-2023 11:46 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,29.0,205122.0,Monmi Kataki,INR,1.0,29,208515,ASHADUZ ZAMAN,03-Nov-2023 03:38 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,30.0,205144.0,M/s A.N. Enterprise,INR,1.0,30,207898,Atul Chandra Nath,01-Nov-2023 01:28 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,31.0,205157.0,Rajia Sultana,INR,1.0,31,208480,AZIZUR RAHMAN,03-Nov-2023 02:59 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,32.0,205276.0,MD SIRAJ ALI,INR,1.0,32,203760,BADIU JAHAN,12-Oct-2023 11:11 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,33.0,205295.0,Ajmol Hussain,INR,1.0,33,206611,Bharat Borah,26-Oct-2023 12:49 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,34.0,205304.0,Md. Abu Bakkar Siddique,INR,1.0,34,208247,BHUYAN CORPORATION,02-Nov-2023 05:41 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,35.0,205342.0,Contractor,INR,1.0,35,205429,Bidyut Bora,20-Oct-2023 02:48 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,36.0,205384.0,Power Tools and Engineering,INR,1.0,36,206279,Bimal Baishnab,25-Oct-2023 07:17 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,37.0,205390.0,JAKIR HUSSAIN,INR,1.0,37,207695,Bimal Ch. Borah,31-Oct-2023 02:20 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,38.0,205399.0,Moin Uddin Ahmed,INR,1.0,38,207544,Bipul Saha,30-Oct-2023 05:00 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,39.0,205404.0,Razina Begum,INR,1.0,39,203746,Bishal Senapati,12-Oct-2023 10:54 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,40.0,205429.0,Bidyut Bora,INR,1.0,40,206789,BISWAJIT DAS,26-Oct-2023 02:44 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,41.0,205434.0,GLOBAL ENTERPRISE,INR,1.0,41,204720,Biswajit Sutradhar,17-Oct-2023 11:31 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,42.0,205437.0,Haralal Das,INR,1.0,42,205873,BPLAB KUMAR TARAFDAR,23-Oct-2023 12:51 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,43.0,205452.0,Md Ikramul Hussain,INR,1.0,43,203289,BRAHMAPUTRA COMMERCE AND TRADE,09-Oct-2023 07:12 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,44.0,205468.0,Md Nawshad Ali,INR,1.0,44,206720,Contractor,26-Oct-2023 02:09 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,45.0,205493.0,KRISHNA ENGINEERINGS,INR,1.0,45,206711,Contractor,26-Oct-2023 02:05 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,46.0,205510.0,SANJIB SAIKIA,INR,1.0,46,206661,Contractor,26-Oct-2023 01:30 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,47.0,205519.0,M/S S.D TRADERS,INR,1.0,47,206618,Contractor,26-Oct-2023 01:00 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,48.0,205521.0,Hibjur Rahman,INR,1.0,48,206525,Contractor,26-Oct-2023 11:48 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,49.0,205522.0,YOGYA PROJECTS,INR,1.0,49,206464,Contractor,26-Oct-2023 10:43 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,50.0,205526.0,Nobi Hussain,INR,1.0,50,206212,Contractor,25-Oct-2023 04:34 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,51.0,205530.0,Contractor,INR,1.0,51,206009,Contractor,25-Oct-2023 09:55 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,52.0,205535.0,Dibya Jyoti Das,INR,1.0,52,205901,Contractor,23-Oct-2023 04:31 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,53.0,205539.0,Krishna Dutta,INR,1.0,53,205530,Contractor,20-Oct-2023 05:40 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,54.0,205580.0,RABIN CHANDRA SARMAH,INR,1.0,54,205342,Contractor,20-Oct-2023 12:29 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,55.0,205632.0,M/s Star Enterprise,INR,1.0,55,204691,Contractor,17-Oct-2023 10:33 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,56.0,205634.0,AN Enterprise,INR,1.0,56,204689,Contractor,17-Oct-2023 10:27 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,57.0,205645.0,Jiten Hazarika,INR,1.0,57,203981,Contractor,13-Oct-2023 11:13 AM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,58.0,205647.0,Amir Hussain,INR,1.0,58,203115,Contractor,08-Oct-2023 01:03 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,59.0,205654.0,Sri Manoj Pareek,INR,1.0,59,204886,Deben Aryya,17-Oct-2023 09:58 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,60.0,205660.0,Roni Baishya,INR,1.0,60,206780,Dharmendra Das,26-Oct-2023 02:40 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,61.0,205661.0,Mamoni Borah,INR,1.0,61,208445,DHIRAJ NATH,03-Nov-2023 01:52 PM,Accepted-AOC,Awarded,18-Jul-2024 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
